=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.02.06 11:54:08 =~=~=~=~=~=~=~=~=~=~=~=
1461,781411
1462,781694
1463,782272
1464,783756
1465,784006
1466,784513
1467,785020
1468,785907
1469,786281
1470,786664
1471,786774
1472,787468
1473,787935
1474,789192
1475,790130
1476,790325
1477,790459
1478,790490
1479,790951
1480,793510
1481,794072
1482,794284
1483,794392
1484,794524
1485,795116
1486,796261
1487,797484
1488,797713
1489,798263
1490,798619
1491,798916
1492,800312
1493,803153
1494,803647
1495,803957
1496,804435
1497,804842
1498,804907
1499,805136
1500,805218
1501,806091
1502,806607
1503,806801
1504,807001
1505,807049
1506,808090
1507,808369
1508,809875
1509,810697
1510,810913
1511,811843
1512,812079
1513,812457
1514,812962
1515,814175
1516,814514
1517,814767
1518,815451
1519,816964
1520,817669
1521,819437
1522,820201
1523,820594
1524,820879
1525,822609
1526,823035
1527,823713
1528,824080
1529,825370
1530,825826
1531,826087
1532,826336
1533,826440
1534,826844
1535,826900
1536,828093
1537,828898
1538,829139
1539,829266
1540,831122
1541,831704
1542,831718
1543,832696
1544,833548
1545,833814
1546,834154
1547,835805
1548,836128
1549,836187
1550,836555
1551,837397
1552,837488
1553,838762
1554,839111
1555,840535
1556,840944
1557,841236
1558,841320
1559,841562
1560,841998
1561,842159
1562,844529
1563,844613
1564,844759
1565,845678
1566,846062
1567,846560
1568,846618
1569,847256
1570,847357
1571,847643
1572,847647
1573,847710
1574,847721
1575,849869
1576,849885
1577,850308
1578,853067
1579,853458
1580,854346
1581,855301
1582,855320
1583,856700
1584,857297
1585,858209
1586,858617
1587,858793
1588,859954
1589,860057
1590,860273
1591,860300
1592,861535
1593,861774
1594,863111
1595,863300
1596,865456
1597,866216
1598,866418
1599,866700
1600,867717
1601,868362
1602,868685
1603,868819
1604,869164
1605,869501
1606,870351
1607,870707
1608,871481
1609,872313
1610,873053
1611,873104
1612,873360
1613,873744
1614,874142
1615,876698
1616,876707
1617,877420
1618,877981
1619,879481
1620,880190
1621,880328
1622,880347
1623,880450
1624,880671
1625,881098
1626,881385
1627,881475
1628,882333
1629,882992
1630,883226
1631,883352
1632,884844
1633,885329
1634,885482
1635,886591
1636,886821
1637,887733
1638,887744
1639,887810
1640,890117
1641,890557
1642,891619
1643,892058
1644,892442
1645,893184
1646,893545
1647,893752
1648,893869
1649,894102
1650,894695
1651,894714
1652,895075
1653,895440
1654,895541
1655,895751
1656,896275
1657,896835
1658,897308
1659,898832
1660,898895
1661,899300
1662,899986
1663,900132
1664,900477
1665,900966
1666,901886
1667,901968
1668,902199
1669,902816
1670,902887
1671,902998
1672,903479
1673,905448
1674,906078
1675,907243
1676,907964
1677,908195
1678,908269
1679,908843
1680,908863
1681,909089
1682,910343
1683,910509
1684,910572
1685,910678
1686,910733
1687,911514
1688,912101
1689,912142
1690,912189
1691,913693
1692,914124
1693,914345
1694,914391
1695,914450
1696,915308
1697,915355
